SK_ID_CURR,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,DAYS_ID_PUBLISH,DAYS_EMPLOYED,AMT_CREDIT,CNT_CHILDREN,CNT_FAM_MEMBERS,OCCUPATION_TYPE,NAME_EDUCATION_TYPE,CODE_GENDER,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_YEAR,AMT_ANNUITY,AMT_INCOME_TOTAL,ORGANIZATION_TYPE,TARGET
97195,,0.3533648260715349,0.4578995512067301,-19862,-3158,365243,227520.0,0,2.0,,Secondary / secondary special,M,0.0,0.0,7393.5,36652.5,XNA,1
181051,0.709794092889359,0.2654566974091764,0.375711009574066,-16785,-318,-2137,450000.0,1,3.0,Cleaning staff,Secondary / secondary special,F,0.0,2.0,21109.5,78750.0,Industry: type 9,1
163041,0.4980492973211986,0.0075970131523391,0.1446481462546413,-22613,-4133,365243,1056447.0,0,2.0,,Secondary / secondary special,M,0.0,0.0,31018.5,112500.0,XNA,1
257857,,0.0031263856615758,0.6528965519806539,-22451,-3612,365243,364896.0,0,2.0,,Secondary / secondary special,F,0.0,1.0,16200.0,76500.0,XNA,1
298696,0.2754602744784367,0.3633452371655999,0.3409064264152384,-18916,-2436,-254,468733.5,0,1.0,Sales staff,Secondary / secondary special,F,1.0,0.0,15363.0,81000.0,Business Entity Type 3,1
252691,,0.6039584492962532,0.8357765157975799,-9993,-2599,-182,640080.0,0,2.0,Managers,Secondary / secondary special,M,0.0,3.0,29970.0,202500.0,Business Entity Type 3,0
25174,0.4464798791667852,0.0008266770740602,0.0400615999518531,-17112,-646,-9317,355536.0,0,2.0,Core staff,Secondary / secondary special,F,0.0,2.0,17235.0,112500.0,Kindergarten,1
114445,,0.3329486776629225,,-21862,-4034,-1774,254700.0,0,1.0,,Secondary / secondary special,M,,,14751.0,112500.0,Business Entity Type 3,1
214973,,0.4202328303417037,0.41534714488434,-13630,-4239,-1699,935626.5,0,2.0,Sales staff,Secondary / secondary special,F,1.0,2.0,37102.5,180000.0,Self-employed,1
173409,,0.6278012911960628,0.7636399214572418,-24473,-4003,365243,225000.0,0,2.0,,Secondary / secondary special,F,0.0,1.0,21919.5,157500.0,XNA,0
297773,,0.5857365937674914,,-9897,-2267,-105,1971072.0,1,3.0,Core staff,Incomplete higher,M,,,68643.0,193500.0,Electricity,1
184617,,0.0760804954210417,,-14704,-4081,-193,808650.0,0,1.0,Laborers,Secondary / secondary special,M,0.0,1.0,26217.0,67500.0,Self-employed,1
33860,0.4690423024814668,0.1843216229838755,0.228883416700673,-12444,-2220,365243,135000.0,0,1.0,,Secondary / secondary special,M,1.0,0.0,6696.0,90000.0,XNA,1
289097,0.2800904074993148,0.462900768355973,0.5937175866150576,-11742,-3926,-778,668304.0,0,1.0,Drivers,Secondary / secondary special,M,0.0,2.0,28444.5,180000.0,Self-employed,1
267556,,0.6775517250791142,0.5154953751603267,-15921,-4464,-8063,508495.5,0,2.0,Laborers,Secondary / secondary special,F,0.0,1.0,24462.0,63000.0,Medicine,1
113003,,0.1932927912499204,0.656158373001177,-17474,-1011,-3130,945000.0,1,3.0,,Secondary / secondary special,M,0.0,0.0,40167.0,315000.0,Business Entity Type 2,0
174563,,0.023762414898778,0.7764098512142026,-19295,-2824,-3830,326439.0,0,1.0,Security staff,Secondary / secondary special,F,0.0,0.0,11853.0,45000.0,Medicine,1
240133,0.805465758611675,0.4755733868048963,0.3689687382528466,-22766,-5158,365243,675000.0,0,2.0,,Secondary / secondary special,F,0.0,4.0,52366.5,157500.0,XNA,0
82457,,0.3366255099681882,0.7922644738669378,-22041,-4510,-2878,125640.0,0,2.0,,Secondary / secondary special,F,0.0,4.0,5530.5,135000.0,Business Entity Type 3,1
182475,0.5371507794866593,0.554680876967139,0.0492625778387188,-11961,-1084,-269,545040.0,0,1.0,,Higher education,M,0.0,0.0,26509.5,450000.0,Business Entity Type 3,1
56165,0.4878199628669182,0.5897581482194955,0.5585066276769286,-12741,-4018,-267,1610230.5,0,2.0,Core staff,Higher education,M,1.0,0.0,46147.5,270000.0,Business Entity Type 3,0
142736,0.5585990207228535,0.3379110019303049,0.7194907850918436,-12190,-136,-2318,450000.0,0,2.0,Accountants,Secondary / secondary special,F,0.0,0.0,22500.0,157500.0,Industry: type 1,0
235185,0.3443408583019247,0.0130378127743301,0.7001838506835805,-11539,-4195,-200,573628.5,1,3.0,Drivers,Secondary / secondary special,M,0.0,1.0,27724.5,202500.0,Business Entity Type 3,1
247767,0.7945381696255938,0.2653117484731741,0.7016957740576931,-23485,-4313,365243,544491.0,0,2.0,,Secondary / secondary special,F,0.0,2.0,17694.0,135000.0,XNA,0
152957,,0.768460955174583,,-19986,-3364,-12851,896157.0,0,2.0,Medicine staff,Secondary / secondary special,F,,,34132.5,252000.0,Medicine,0
108675,0.2852631444359529,0.1607324889531025,0.2896112383820055,-16070,-644,-7192,355500.0,0,1.0,Laborers,Secondary / secondary special,M,0.0,2.0,16569.0,112500.0,Self-employed,1
302120,0.3504489949864934,0.5058675931332801,0.2263473957097693,-17097,-596,-1933,1007352.0,1,3.0,Laborers,Secondary / secondary special,M,0.0,0.0,33421.5,90000.0,Business Entity Type 2,1
97560,,0.1402613245196296,,-13058,-749,-235,999000.0,1,3.0,Sales staff,Incomplete higher,F,0.0,4.0,29340.0,90000.0,Business Entity Type 3,1
287748,,0.6734967321935519,,-18526,-2072,-2002,254700.0,1,3.0,Laborers,Secondary / secondary special,M,,,27558.0,112500.0,Business Entity Type 3,1
293298,,0.7268527828970569,,-15714,-4270,-158,1078200.0,0,2.0,Laborers,Secondary / secondary special,M,,,38200.5,360000.0,Self-employed,0
106729,,0.530218809429567,0.3996756156233169,-9498,-1836,-1254,232434.0,0,2.0,,Secondary / secondary special,M,0.0,4.0,11997.0,121500.0,Self-employed,1
56414,0.1466080950952484,0.6852562947069047,0.1654074596555436,-13167,-3845,-1176,450000.0,0,2.0,Laborers,Secondary / secondary special,M,1.0,1.0,24543.0,166500.0,Construction,1
156691,0.6178410343723812,0.5288840995088583,0.1317701325313814,-18731,-2263,-11255,945000.0,0,2.0,Laborers,Secondary / secondary special,F,1.0,1.0,33943.5,247500.0,Industry: type 9,1
218843,0.537341971981651,0.105471613247455,0.2151824041847538,-16636,-167,-108,450000.0,0,1.0,,Higher education,M,0.0,0.0,30204.0,112500.0,Trade: type 6,1
230416,,0.5117262239981444,0.3539876078507373,-14859,-4979,-3392,140166.0,0,2.0,,Higher education,F,0.0,2.0,12982.5,76500.0,Transport: type 4,1
150247,,0.3549503858130455,0.4294236843421945,-20581,-2753,365243,1283197.5,0,1.0,,Secondary / secondary special,F,1.0,1.0,37647.0,162000.0,XNA,0
190376,0.6124209870464319,0.7612841776032752,0.375711009574066,-21625,-3740,365243,675000.0,0,1.0,,Higher education,F,0.0,0.0,20466.0,225000.0,XNA,0
276428,0.4967477152090089,0.3743610742395783,0.1161249142719599,-11646,-612,-328,225000.0,1,3.0,Medicine staff,Secondary / secondary special,F,0.0,2.0,12204.0,112500.0,Medicine,1
250996,,0.5579194139777031,0.4118485559242397,-13253,-3303,-2057,540000.0,1,3.0,Sales staff,Higher education,F,0.0,1.0,27000.0,270000.0,Business Entity Type 3,1
231209,,0.6115379984496259,,-12306,-724,-2536,81504.0,1,2.0,Laborers,Secondary / secondary special,F,,,8775.0,67500.0,Self-employed,0
124494,,0.4720024267208335,,-23306,-5090,365243,67500.0,0,1.0,,Secondary / secondary special,F,,,6705.0,52425.0,XNA,1
262759,0.6500630357974884,0.6030793796701472,0.6674577419214722,-17012,-549,-2609,193572.0,1,2.0,Laborers,Secondary / secondary special,F,0.0,1.0,19273.5,112500.0,Self-employed,0
30473,0.4811769299278734,0.7853731680571834,,-15586,-4192,-257,477175.5,0,2.0,Low-skill Laborers,Secondary / secondary special,M,,,46615.5,166500.0,Construction,1
11121,0.4793985386775495,0.5646663867096012,0.6313545365850379,-12135,-1875,-2898,585000.0,0,2.0,Core staff,Higher education,F,2.0,1.0,29250.0,225000.0,Police,0
7656,0.3462732582085716,0.3852548564174748,0.4276573700350293,-12304,-4476,-181,808650.0,0,2.0,Cleaning staff,Secondary / secondary special,F,0.0,4.0,29709.0,135000.0,Business Entity Type 3,0
298131,,0.139582366093896,0.5814837058057234,-10735,-2349,-331,213948.0,0,2.0,Sales staff,Secondary / secondary special,F,0.0,3.0,24268.5,90000.0,Self-employed,1
88735,0.2384653588446949,0.7366769669506644,0.6041125998015721,-13532,-792,-105,360000.0,0,2.0,Medicine staff,Secondary / secondary special,M,0.0,1.0,28440.0,153000.0,Business Entity Type 2,1
63973,,0.4977604713174077,0.7544061731797895,-21660,-4689,-7721,1039500.0,0,2.0,Core staff,Higher education,F,0.0,2.0,30393.0,247500.0,Government,0
71890,,0.3919257171531361,0.1014593569914692,-15100,-4990,-4095,1406362.5,1,3.0,Laborers,Higher education,F,0.0,2.0,50512.5,180000.0,Other,1
158568,0.1878755647044089,0.3463616416769575,,-10288,-81,-899,135000.0,1,3.0,Sales staff,Secondary / secondary special,F,,,6750.0,81000.0,Self-employed,1
182398,,0.7141721664324548,0.8004513396487078,-17079,-624,-6216,363190.5,0,1.0,High skill tech staff,Higher education,M,0.0,0.0,20407.5,135000.0,Business Entity Type 3,0
46373,0.3968197167452715,0.4135880366999684,,-10890,-2492,-3641,254700.0,0,2.0,Core staff,Secondary / secondary special,F,,,16582.5,81000.0,Postal,1
154267,0.4594458174035606,0.6110807539115994,0.4135967602644276,-17367,-896,-4546,276277.5,0,2.0,High skill tech staff,Higher education,M,0.0,2.0,15115.5,135000.0,Business Entity Type 3,0
270467,0.2538256062631376,0.374038462227313,0.7295666907060153,-12497,-3232,-620,452385.0,1,3.0,Waiters/barmen staff,Lower secondary,F,0.0,0.0,21217.5,58500.0,Medicine,1
196001,0.3035756690865078,0.089265539138842,0.4776491548517548,-15570,-5110,-2072,193500.0,0,2.0,Sales staff,Secondary / secondary special,F,0.0,0.0,15417.0,121500.0,Self-employed,1
25825,,0.4797581046450615,,-21974,-4601,365243,225000.0,0,1.0,,Secondary / secondary special,F,0.0,0.0,9531.0,90000.0,XNA,0
284649,,0.4823893666778751,0.3927738606031339,-21579,-975,-487,804420.0,0,2.0,Drivers,Secondary / secondary special,M,0.0,0.0,41202.0,225000.0,Business Entity Type 3,1
219040,,0.6621608587182319,,-18037,-1539,-4164,948730.5,0,2.0,Security staff,Secondary / secondary special,M,,,31482.0,202500.0,Business Entity Type 3,1
189388,,0.6397533976568913,0.3876253444214701,-16334,-3858,-5144,257391.0,0,1.0,Core staff,Secondary / secondary special,F,0.0,3.0,18432.0,112500.0,Self-employed,1
250244,,0.2744981636912325,0.3859146722745145,-19436,-1647,-12207,625356.0,0,1.0,,Secondary / secondary special,F,0.0,5.0,20304.0,180000.0,Industry: type 11,1
151631,,0.2494372902037856,0.8425892767430772,-12075,-4171,-199,360000.0,1,3.0,Laborers,Secondary / secondary special,M,0.0,0.0,38772.0,180000.0,Construction,1
9416,,0.6557131799615434,0.8633633824101478,-22362,-4537,-3830,675000.0,0,2.0,Medicine staff,Secondary / secondary special,F,0.0,0.0,20668.5,162000.0,Medicine,1
138017,,0.2290222955826283,0.4776491548517548,-13480,-2362,-1733,886500.0,0,2.0,Laborers,Secondary / secondary special,F,1.0,1.0,42777.0,270000.0,Government,1
163088,0.4641978779132107,0.5880375742622299,0.4241303111942548,-10028,-380,-3105,755190.0,0,1.0,,Higher education,F,0.0,3.0,36328.5,180000.0,Bank,0
151053,0.6527968029039856,0.6875815215612652,0.172495466777331,-17059,-596,-7328,679500.0,0,2.0,Laborers,Secondary / secondary special,F,0.0,1.0,28917.0,103500.0,Police,1
99833,,0.053110593178548,0.3031463744186309,-9901,-270,-1681,284400.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,0.0,18643.5,202500.0,Industry: type 9,1
38329,,0.2477665943605841,0.5154953751603267,-17628,-1181,-254,358443.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,1.0,16839.0,90000.0,Business Entity Type 3,1
7314,,0.2203229013639976,0.6690566947824041,-21310,-4675,-3143,675000.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,1.0,53460.0,247500.0,Construction,1
88817,,0.6143653981685878,0.7570690154522959,-23043,-5025,365243,1650771.0,1,3.0,,Secondary / secondary special,M,0.0,4.0,50179.5,180000.0,XNA,0
190095,,0.0002575901828448,0.1604889306273446,-22247,-3590,365243,755190.0,0,2.0,,Secondary / secondary special,F,1.0,1.0,33394.5,135000.0,XNA,1
137896,0.6007373019825923,0.6842272120921202,0.5832379256761245,-14572,-4232,-4782,1208304.0,0,1.0,Accountants,Higher education,F,0.0,7.0,51322.5,337500.0,Construction,0
214477,0.2255094995701594,0.1386213072323536,0.363945238612397,-8591,-1249,-1966,360000.0,0,1.0,Core staff,Secondary / secondary special,M,1.0,3.0,33147.0,135000.0,Self-employed,1
171284,0.2951182163800761,0.5205240044853812,0.6690566947824041,-13216,-4393,-2228,670500.0,0,2.0,Core staff,Higher education,M,1.0,1.0,21627.0,180000.0,Legal Services,1
260279,,0.5911066031178478,,-18223,-1771,-4082,315000.0,0,2.0,Cooking staff,Secondary / secondary special,F,0.0,3.0,15448.5,90000.0,Business Entity Type 3,1
207757,,0.7456329657468039,0.8245949709919925,-19131,-2681,365243,276277.5,0,2.0,,Secondary / secondary special,M,0.0,1.0,14233.5,112500.0,XNA,0
108479,0.8412594945539112,0.2858978721410488,0.5989262182569273,-19678,-3090,-2537,1515415.5,0,2.0,Accountants,Secondary / secondary special,F,2.0,1.0,41670.0,202500.0,Self-employed,0
260523,,0.0335213315480106,0.4241303111942548,-20614,-3972,365243,163201.5,0,2.0,,Secondary / secondary special,M,0.0,7.0,11736.0,90000.0,XNA,1
160802,,0.0065973393106228,0.0299046737207319,-11405,-4073,-139,450000.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,0.0,24412.5,157500.0,Business Entity Type 3,1
261347,,0.0914746752880166,0.5709165417729987,-23955,-4184,365243,254700.0,0,1.0,,Secondary / secondary special,F,0.0,1.0,15709.5,135000.0,XNA,1
111900,,0.3226570360883846,0.11911906455945,-13474,-4144,365243,360000.0,0,2.0,,Secondary / secondary special,F,0.0,6.0,15858.0,225000.0,XNA,1
198587,,0.3768483959617461,0.2608559142068693,-21966,-3843,365243,675000.0,0,2.0,,Higher education,F,0.0,3.0,23611.5,157500.0,XNA,1
300937,,0.2091773368337333,0.6674577419214722,-13955,-4787,-2663,592560.0,0,1.0,Laborers,Secondary / secondary special,F,0.0,3.0,25236.0,135000.0,Electricity,1
179380,,0.6516042346326565,0.7091891096653581,-18973,-2491,-8805,1762110.0,0,2.0,Accountants,Higher education,F,0.0,1.0,48586.5,202500.0,Bank,0
24041,0.5478982328559654,0.6812478623236697,0.0479287861796953,-13973,-1156,-592,1350000.0,0,2.0,Managers,Higher education,F,0.0,0.0,39604.5,180000.0,Trade: type 7,1
250631,0.3786474493977789,0.6459737755445994,0.5849900404894085,-10364,-2137,-3287,523152.0,1,3.0,Laborers,Secondary / secondary special,F,0.0,3.0,48114.0,337500.0,Business Entity Type 3,0
130473,,0.4248588527005364,,-14095,-3961,-855,269550.0,0,2.0,Laborers,Secondary / secondary special,M,,,21294.0,72000.0,School,1
93545,,0.2662633643134813,0.7295666907060153,-13987,-4483,-6434,675000.0,1,2.0,Laborers,Secondary / secondary special,F,0.0,2.0,20668.5,157500.0,Business Entity Type 2,1
181290,0.5658829048907222,0.6044291036789289,0.7503751495159068,-19606,-3162,-2792,1125000.0,0,2.0,Laborers,Higher education,M,0.0,8.0,47664.0,243000.0,Industry: type 9,1
90731,0.1146903600636515,0.5794991017703051,0.520897599048938,-17513,-1046,-147,1056447.0,0,2.0,,Higher education,M,0.0,5.0,31018.5,315000.0,Business Entity Type 3,0
196257,0.1335871674318821,0.7792285885697884,0.4241303111942548,-15401,-4156,-253,112500.0,0,1.0,Managers,Secondary / secondary special,F,0.0,6.0,8001.0,135000.0,Business Entity Type 3,1
266312,0.3298087573265908,0.4706184078933234,0.3774042489507649,-11410,-2042,-2895,257391.0,0,2.0,Secretaries,Higher education,F,0.0,1.0,19917.0,135000.0,Business Entity Type 3,0
222950,0.4871022043536549,0.8024150149899899,0.6722428897082422,-14034,-1833,-7195,900000.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,1.0,26316.0,180000.0,Business Entity Type 3,0
37151,0.329449350163496,0.7195338342095503,0.180887977767074,-17880,-1429,-328,509400.0,1,3.0,Security staff,Higher education,M,0.0,1.0,40374.0,225000.0,Business Entity Type 3,1
159502,0.4126200018603165,0.2740976942050448,0.8224987619370829,-12253,-599,-241,534204.0,1,3.0,Sales staff,Secondary / secondary special,F,0.0,0.0,32809.5,117000.0,Business Entity Type 3,1
41507,,0.5666542526574392,0.1455428133497032,-18848,-1777,-1372,545040.0,0,2.0,Low-skill Laborers,Secondary / secondary special,M,0.0,3.0,26509.5,108000.0,Business Entity Type 3,1
248154,0.7020024556669078,0.6881824785644541,0.7557400501752248,-20446,-4010,365243,634041.0,0,2.0,,Higher education,F,1.0,2.0,22905.0,157500.0,XNA,0
41127,0.3800730893935432,0.2347790405399689,0.3791004853998145,-20592,-4033,365243,277969.5,0,2.0,,Secondary / secondary special,F,1.0,2.0,10476.0,76500.0,XNA,1
257761,0.6249531336536449,0.5690207696064156,0.3457848024695955,-17870,-1365,-666,729792.0,0,2.0,Sales staff,Secondary / secondary special,F,2.0,9.0,30807.0,202500.0,Self-employed,1
81366,,0.1576737080460761,0.1309471529360181,-19283,-2828,-1692,315000.0,0,2.0,High skill tech staff,Secondary / secondary special,F,0.0,8.0,25015.5,103500.0,Transport: type 3,1
10583,,0.3080838026352775,0.3409064264152384,-11770,-1408,-1127,168102.0,3,4.0,Cleaning staff,Secondary / secondary special,F,0.0,5.0,18234.0,153000.0,Transport: type 4,1
108250,0.5020624139946689,0.7593154798629631,0.5954562029091491,-12796,-4795,-252,450000.0,2,4.0,Accountants,Higher education,F,3.0,0.0,25024.5,135000.0,Business Entity Type 3,1
88160,0.7050795139508852,0.017819159973878,0.0523933458392391,-10116,-1657,-360,521280.0,0,2.0,Accountants,Higher education,F,0.0,0.0,26743.5,157500.0,Business Entity Type 3,0
231610,0.2336039131356213,0.6714352946756019,0.3154721549257734,-10143,-263,-213,1312110.0,0,1.0,High skill tech staff,Higher education,M,0.0,1.0,52168.5,202500.0,Business Entity Type 3,1
295513,,0.0795703146656962,0.6279908192952864,-19538,-2919,-2694,900000.0,0,2.0,Laborers,Secondary / secondary special,F,0.0,2.0,47952.0,225000.0,Self-employed,0
273857,,0.2076153229348406,,-18112,-1653,-2723,373140.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,2.0,27171.0,112500.0,Industry: type 2,0
214531,,0.7401405830594465,0.5334816299804352,-20526,-7,-7489,1125000.0,0,1.0,,Higher education,M,1.0,0.0,47794.5,675000.0,Business Entity Type 3,0
51973,0.5737092693442123,0.5601565407314156,0.6430255641096323,-13711,-4193,-5920,770292.0,3,5.0,Core staff,Higher education,F,0.0,2.0,30676.5,112500.0,Government,0
12115,0.5590087313148859,0.2477951249632871,0.7001838506835805,-15405,-4193,-7131,135000.0,0,2.0,Laborers,Secondary / secondary special,F,0.0,3.0,9598.5,67500.0,Business Entity Type 1,1
130557,,0.4291551830158949,0.2392262794694045,-10432,-1547,-469,127350.0,0,1.0,Drivers,Secondary / secondary special,M,0.0,2.0,8509.5,94500.0,Self-employed,1
39852,,0.2582798411614533,0.133429254467317,-21777,-4666,365243,354276.0,0,1.0,,Secondary / secondary special,F,1.0,7.0,13486.5,180000.0,XNA,1
125455,0.4188744989594677,0.2009122884969162,,-13734,-197,365243,284400.0,0,2.0,,Secondary / secondary special,M,,,10719.0,47250.0,XNA,1
137714,,0.1549084441553318,,-22649,-1524,365243,338832.0,0,2.0,,Secondary / secondary special,M,0.0,7.0,17428.5,33214.5,XNA,1
1327,,0.3498999069306846,0.1411151004466126,-8772,-1427,-420,312768.0,0,1.0,Core staff,Higher education,F,0.0,0.0,17095.5,171000.0,Advertising,1
222144,0.2970249618063508,0.4378815896382529,0.4578995512067301,-10471,-2903,-1638,571500.0,0,2.0,Drivers,Secondary / secondary special,M,1.0,2.0,24210.0,135000.0,Transport: type 4,1
272343,,0.3187174225199357,0.4101025731788671,-11762,-3956,-2614,91692.0,2,4.0,Laborers,Secondary / secondary special,M,0.0,1.0,9859.5,112500.0,Business Entity Type 1,1
56085,,0.4915454019708532,0.1997705696341145,-15790,-4428,-228,360000.0,1,3.0,Laborers,Secondary / secondary special,F,0.0,3.0,17640.0,157500.0,Business Entity Type 1,1
213297,0.4303372624374927,0.1609863408173993,0.4206109640437848,-10176,-2848,-128,427045.5,1,3.0,Laborers,Secondary / secondary special,F,2.0,1.0,23296.5,117000.0,Self-employed,1
47943,,0.4586791389451225,0.5352762504724826,-23568,-4229,365243,755190.0,0,2.0,,Secondary / secondary special,F,0.0,2.0,30078.0,135000.0,XNA,0
184168,,0.3940018263297497,0.4118485559242397,-22261,-3785,365243,781920.0,0,2.0,,Higher education,F,0.0,0.0,23836.5,112500.0,XNA,1
37467,0.5974018954547977,0.6269680267251122,0.1595195404777181,-10821,-3459,-145,835380.0,0,2.0,,Incomplete higher,M,0.0,2.0,40320.0,279000.0,Business Entity Type 3,0
68225,0.2299383510646804,0.5308614963015851,0.1873887653772306,-21412,-4126,365243,535500.0,0,1.0,,Secondary / secondary special,F,1.0,3.0,24943.5,221400.0,XNA,1
80773,0.8217640616146441,0.3378376202520429,,-22728,-3936,365243,972000.0,0,1.0,,Secondary / secondary special,F,,,27819.0,54157.5,XNA,1
110204,,0.1379464133192432,,-9654,-2307,-497,225000.0,0,2.0,Laborers,Secondary / secondary special,M,,,15349.5,90000.0,Other,1
264331,,0.5026806366914917,0.6754132910917112,-19583,-3124,-4662,545040.0,0,2.0,,Higher education,F,1.0,1.0,28350.0,157500.0,Business Entity Type 3,0
240889,,0.1793991504957785,0.1974745115685422,-8753,-1440,-1452,270000.0,0,2.0,Sales staff,Lower secondary,M,0.0,2.0,29079.0,171000.0,Industry: type 3,0
207784,,0.3927755150373681,0.058825900475682,-20466,-2845,365243,1056447.0,0,2.0,,Higher education,F,0.0,0.0,34209.0,382500.0,XNA,0
126984,0.831904446962688,0.6828696531011698,0.6041125998015721,-14055,-4669,-1199,203760.0,2,4.0,Core staff,Higher education,F,1.0,2.0,10854.0,202500.0,School,1
233035,0.5441645348236688,0.2756187916297933,,-12350,-2572,-1598,2013840.0,1,3.0,Accountants,Higher education,F,0.0,4.0,58882.5,238500.0,Business Entity Type 3,1
70207,,0.4838855912350945,0.8327850252992314,-22647,-4535,-4424,780363.0,0,2.0,Drivers,Secondary / secondary special,M,0.0,1.0,31077.0,126000.0,Business Entity Type 1,0
214648,,0.4658705403000545,,-16966,-504,-9911,135000.0,0,2.0,High skill tech staff,Secondary / secondary special,F,,,6750.0,112500.0,Transport: type 2,1
236581,,0.0797996386580864,0.2103502286944494,-15271,-4027,-551,640080.0,0,2.0,Cooking staff,Higher education,F,0.0,3.0,31131.0,171000.0,Business Entity Type 3,1
248980,0.1148421304562594,0.3979925672044544,0.2955826421513093,-10010,-2555,-3181,82957.5,1,3.0,Laborers,Secondary / secondary special,F,1.0,3.0,6682.5,202500.0,Business Entity Type 3,1
6104,0.4383160993778039,0.7202041182317592,,-17155,-599,-2555,86301.0,0,2.0,Laborers,Secondary / secondary special,M,,,4149.0,45000.0,Self-employed,0
27052,,0.6866177365539061,0.3996756156233169,-14736,-4720,-2407,302206.5,2,3.0,Accountants,Secondary / secondary special,F,0.0,0.0,15561.0,90000.0,Other,1
204088,0.4073300585803945,0.3351669894755569,,-12837,-4064,-155,161730.0,2,4.0,Accountants,Secondary / secondary special,F,1.0,0.0,11385.0,90000.0,Business Entity Type 3,0
209379,0.2519934108550437,0.0005683215531682,0.3360615207658242,-11194,-1976,-683,521280.0,2,4.0,High skill tech staff,Secondary / secondary special,F,0.0,5.0,27423.0,202500.0,Self-employed,1
201114,,0.2100286923463192,,-23247,-3963,365243,1386265.5,0,2.0,,Secondary / secondary special,F,,,38119.5,112500.0,XNA,0
300544,,0.1621921059592286,0.7295666907060153,-22612,-4458,365243,942300.0,0,2.0,,Secondary / secondary special,M,0.0,0.0,27135.0,90000.0,XNA,1
75730,0.1559587968056047,0.0070634032014213,0.1714683668967994,-17844,-1402,-5526,364896.0,1,3.0,Sales staff,Secondary / secondary special,F,1.0,5.0,28827.0,90000.0,Trade: type 7,1
164648,0.4374610194153185,0.0822532931148903,0.5478104658520093,-13856,-4789,-6556,634482.0,1,3.0,Laborers,Secondary / secondary special,F,0.0,2.0,20596.5,180000.0,Industry: type 4,1
223334,0.3085676982688052,0.4501405798499931,0.5424451438613613,-14665,-4485,-4487,700830.0,1,3.0,Laborers,Secondary / secondary special,M,0.0,0.0,22738.5,112500.0,Business Entity Type 3,1
197155,,0.6930602878083497,0.5280927512030451,-18311,-1843,-1774,405000.0,0,2.0,High skill tech staff,Secondary / secondary special,M,0.0,3.0,24471.0,90000.0,Business Entity Type 1,1
199337,,0.6441112267998064,0.3457848024695955,-20522,-3334,365243,679500.0,0,2.0,,Secondary / secondary special,F,0.0,0.0,19867.5,157500.0,XNA,0
251444,0.4337035808090436,0.6341962610756307,0.2366108235287817,-14592,-4121,-224,247500.0,0,1.0,Waiters/barmen staff,Secondary / secondary special,F,0.0,1.0,12766.5,81000.0,Business Entity Type 3,0
265314,0.3756718483046563,0.6833950728841011,0.511891801533151,-13419,-4201,-2407,450000.0,2,4.0,Drivers,Secondary / secondary special,M,0.0,1.0,23692.5,112500.0,Self-employed,1
154019,0.2463543071009501,0.5284972279691378,,-12875,-3657,-306,417915.0,0,2.0,,Secondary / secondary special,F,0.0,2.0,45139.5,157500.0,Business Entity Type 3,1
176493,0.2341598526452822,0.092684897352147,0.3910549766342248,-11551,-3298,-321,168961.5,1,2.0,Sales staff,Higher education,F,0.0,1.0,12424.5,157500.0,Emergency,1
294827,0.1882386391357709,0.5990681295905529,0.1714683668967994,-12873,-4093,-3640,693000.0,0,2.0,Laborers,Secondary / secondary special,M,1.0,9.0,24552.0,180000.0,Business Entity Type 1,1
265168,,0.2500724008741392,0.056860739515615,-14219,-1409,-1475,247500.0,0,2.0,Sales staff,Secondary / secondary special,F,1.0,3.0,12375.0,81000.0,Self-employed,1
155433,,0.0972359277913791,0.2353105173615833,-8555,-1245,-1057,450000.0,0,2.0,,Secondary / secondary special,M,0.0,0.0,21888.0,157500.0,Construction,1
87795,,0.7079408256419661,0.5656079814115492,-20351,-3858,-2119,873000.0,0,2.0,Core staff,Secondary / secondary special,M,0.0,3.0,31059.0,315000.0,Business Entity Type 3,1
282844,0.4262530104667174,0.2718756499035508,0.7252764347002191,-9933,-1969,-1299,931617.0,1,3.0,Laborers,Secondary / secondary special,F,0.0,2.0,47695.5,67500.0,Business Entity Type 3,0
94068,0.2874615656420239,0.6564138493402918,0.228883416700673,-19011,-2450,-3414,604152.0,2,4.0,Drivers,Secondary / secondary special,M,1.0,1.0,25726.5,225000.0,Transport: type 4,1
155106,0.3004600913641688,0.1552522823193954,,-13586,-34,-3956,573408.0,2,4.0,Core staff,Secondary / secondary special,F,,,31234.5,135000.0,Kindergarten,1
21306,0.2748220907635929,0.5498739747840256,0.3944954053123993,-9797,-2463,-371,481176.0,1,3.0,Waiters/barmen staff,Higher education,F,0.0,2.0,26230.5,112500.0,Self-employed,1
12218,,0.6818363902283322,0.7267112092725122,-20694,-3516,-3183,1241968.5,0,2.0,Laborers,Secondary / secondary special,F,2.0,0.0,36445.5,202500.0,Business Entity Type 2,0
